date,open,high,low,close,volume,SMA_7,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_signal,MACD_histogram,RSI_14,BB_middle,BB_upper,BB_lower,ATR_14
2025-08-14 05:30:00,4749.31,4788.0,4451.33,4546.84,1265449.0453,4375.795714285714,,,4211.812743369682,4009.2611284627556,202.55161490692626,98.46624779281039,104.08536711411587,69.68515811698106,,,,238.0435714285714
2025-08-15 05:30:00,4546.84,4672.67,4368.0,4439.47,880409.2591,4437.22,,,4246.836936697423,4041.1284522803294,205.7084844170936,119.91469511766704,85.79378929942655,73.17649581187297,,,,238.9292857142857
2025-08-16 05:30:00,4439.47,4490.42,4372.54,4421.99,358676.5884,4460.272857142857,,,4273.7835618208965,4069.3404187780825,204.44314304281397,136.82038470269643,67.62275834011754,76.02065352198233,,,,235.2492857142857
2025-08-17 05:30:00,4422.0,4576.0,4393.98,4472.33,442461.3829,4491.952857142857,4028.6014999999998,,4304.329167694605,4099.191498868595,205.13766882600976,150.48384152735912,54.65382729865064,75.36648656519274,4028.6014999999998,4869.228484960129,3187.9745150398703,236.2857142857143
2025-08-18 05:30:00,4472.34,4481.88,4225.86,4312.99,823188.1269,4504.777142857143,4054.5615000000007,,4305.661603433896,4115.028424878329,190.6331785555667,158.51370893300066,32.119469622566044,65.93042280203221,4054.5615000000007,4896.722523939697,3212.4004760603043,237.00142857142865
2025-08-19 05:30:00,4312.99,4355.0,4067.34,4075.59,831222.7951,4431.215714285715,4067.8410000000003,,4270.265972136373,4112.107060072527,158.1589120638464,158.4427495591698,-0.28383749532341085,61.668571198445505,4067.8410000000003,4902.103627055206,3233.578372944795,244.96000000000006
2025-08-20 05:30:00,4075.58,4378.0,4060.0,4336.16,728324.8933,4372.1957142857145,4099.7295,,4280.403514884623,4128.703574141229,151.6999407433941,157.09418779601467,-5.394247052620557,65.0028725726761,4099.7295,4923.218308922137,3276.240691077863,258.0735714285715
2025-08-21 05:30:00,4336.16,4340.26,4204.2,4225.3,433836.3992,4326.261428571428,4136.5845,,4271.92605105622,4135.858864945582,136.06718611063752,152.88878745893925,-16.821601348301726,57.64683605148549,4136.5845,4909.2448990308585,3363.924100969141,247.782142857143
2025-08-22 05:30:00,4225.3,4887.59,4207.39,4832.07,1277976.63526,4382.347142857143,4208.491,,4358.102043201417,4187.430060134799,170.67198306661794,156.445426580475,14.226556486142954,66.02082432542974,4208.491,4957.460505468751,3459.521494531249,282.7250000000001
2025-08-23 05:30:00,4832.07,4832.07,4659.7,4778.4,512442.0888,4433.262857142857,4272.574,,4422.763267324275,4231.205611235925,191.5576560883501,163.46787248205,28.089783606300074,60.9248271962325,4272.574,4983.4832672997245,3561.6647327002747,272.2107142857144
2025-08-24 05:30:00,4778.4,4956.78,4711.0,4780.15,780668.77842,4477.237142857143,4325.532,,4477.745841582078,4271.8681585517825,205.87768303029588,171.9498345916992,33.9278484385967,61.21307337895522,4325.532,5021.068056278291,3629.9959437217094,276.9428571428572
2025-08-25 05:30:00,4780.15,4797.97,4334.13,4376.18,1043917.1659,4486.2642857142855,4363.741,,4462.120327492527,4279.5949616220205,182.5253658705069,174.06494084746072,8.460425023046184,52.79321855620404,4363.741,4972.821096328191,3754.6609036718096,295.81071428571437
2025-08-26 05:30:00,4376.17,4633.46,4311.04,4600.63,834750.2767,4561.2699999999995,4409.607,,4483.4295078782925,4303.375334835204,180.05417304308867,175.2627872865863,4.791385756502365,50.194781925162125,4409.607,4935.4055267982,3883.8084732017996,288.7935714285715
2025-08-27 05:30:00,4600.63,4663.93,4481.53,4506.71,606669.3611,4585.634285714285,4439.427000000001,,4487.0111220508625,4318.437161884448,168.5739601664145,173.92502186255194,-5.351061696137435,45.20639437232003,4439.427000000001,4910.8305664335985,3968.0234335664027,286.14214285714297
2025-08-28 05:30:00,4506.71,4633.97,4430.0,4511.21,485243.4027,4626.478571428571,4464.5125,,4490.73402635073,4332.716631374489,158.01739497624112,170.7434964852898,-12.726101509048675,49.23619120301493,4464.5125,4890.826248849242,4038.1987511507577,276.6635714285716
2025-08-29 05:30:00,4511.2,4516.75,4265.0,4360.18,679063.8777,4559.065714285714,4469.490500000001,,4470.648791527541,4334.750954976379,135.89783655116207,163.77436449846425,-27.87652794730218,48.33147450600787,4469.490500000001,4888.034019335679,4050.9469806643233,272.88357142857154
2025-08-30 05:30:00,4360.18,4415.61,4257.2,4373.7,340319.1826,4501.251428571429,4475.647,,4455.733592830997,4337.636069422573,118.09752340842351,154.6389962804561,-36.541472872032585,48.98212125172316,4475.647,4884.13337243777,4067.1606275622303,275.7785714285715
2025-08-31 05:30:00,4373.7,4498.47,4372.63,4391.83,356586.1861,4445.777142857143,4484.0775,,4445.902270856997,4341.650434650531,104.25183620646658,144.5615642656582,-40.30972805919163,48.27982631587944,4484.0775,4877.30295716568,4090.8520428343204,271.76571428571435
2025-09-01 05:30:00,4391.83,4491.84,4210.61,4314.5,513830.0395,4436.965714285715,4470.2765,,4425.686536878998,4339.639291343084,86.04724553591404,132.85870051970937,-46.81145498379533,50.033438594781806,4470.2765,4867.1304188894255,4073.4225811105744,273.5664285714287
2025-09-02 05:30:00,4314.5,4416.78,4257.85,4326.5,524605.0512,4397.8042857142855,4449.1365000000005,,4410.427069666844,4338.666010502855,71.76105916398865,120.63917224856525,-48.8781130845766,56.17253883206149,4449.1365000000005,4828.046705403533,4070.2262945964676,264.3714285714286
2025-09-03 05:30:00,4326.49,4490.64,4283.23,4450.46,487091.6861,4389.768571428572,4444.317499999999,,4416.585982025791,4346.947046761903,69.63893526388802,110.4391248516298,-40.800189587741784,53.01446309326639,4444.317499999999,4820.43696740784,4068.198032592158,256.47214285714296
2025-09-04 05:30:00,4450.46,4482.05,4265.33,4297.55,471795.7096,4359.245714285715,4437.2215,,4398.272754021823,4343.288006261021,54.98474776080184,99.34824943346422,-44.36350167266238,51.864121656836495,4437.2215,4819.037918233464,4055.4050817665357,262.2335714285715
2025-09-05 05:30:00,4297.56,4490.0,4256.03,4307.45,624169.8754,4351.7128571428575,4431.4945,,4384.30002263385,4340.633339130575,43.666683503274726,88.21193624742632,-44.5452527441516,30.43980791027856,4431.4945,4817.683876750238,4045.3051232497623,230.36000000000013
2025-09-06 05:30:00,4307.46,4329.3,4236.0,4273.14,191166.0686,4337.347142857143,4421.535,,4367.198480690181,4335.63383252831,31.564648161870537,76.88247863031516,-45.317830468444626,30.88569093880514,4421.535,4813.520604381213,4029.549395618786,224.712142857143
2025-09-07 05:30:00,4273.15,4336.02,4270.81,4306.19,169620.8372,4325.112857142857,4421.195,,4357.812560583999,4333.452807896583,24.359752687415494,66.37793344173524,-42.018180754319744,32.48458957264701,4421.195,4813.588607893642,4028.8013921063575,211.8142857142859
2025-09-08 05:30:00,4306.19,4384.06,4279.0,4306.37,372882.4355,4323.9514285714295,4432.7339999999995,,4349.898320494153,4331.446673978318,18.45164651583491,56.79267605655517,-38.341029540720264,46.32265405240255,4432.7339999999995,4794.731245084021,4070.736754915978,186.18714285714304
2025-09-09 05:30:00,4306.36,4381.87,4276.76,4310.09,405485.7821,4321.607142857143,4431.4305,,4343.773963495053,4329.864698128073,13.909265366980435,48.21599391864023,-34.306728551659795,30.057930428575304,4431.4305,4795.075948174311,4067.7850518256905,170.66500000000016
2025-09-10 05:30:00,4310.08,4453.57,4285.1,4349.32,506633.9098,4307.158571428571,4437.6314999999995,,4344.6271998804295,4331.305831600067,13.321368280362549,41.237068790984694,-27.915700510622145,38.32019828724929,4437.6314999999995,4790.548326359084,4084.7146736409145,169.67000000000007
2025-09-11 05:30:00,4349.33,4481.09,4338.82,4458.82,441259.6649,4330.197142857142,4418.969,,4362.195322975748,4340.751325555618,21.443997420130472,37.27845451681385,-15.83445709668338,46.636362469021634,4418.969,4719.675292857683,4118.262707142317,165.26285714285723
2025-09-12 05:30:00,4458.83,4748.4,4450.71,4712.16,510777.5402,4388.012857142857,4415.657,,4416.036042517941,4368.263079218164,47.772963299776166,39.37735627340632,8.395607026369845,69.97434966177875,4415.657,4700.748392925147,4130.565607074854,168.54428571428576
2025-09-13 05:30:00,4712.16,4769.36,4605.0,4666.53,394393.6869,4444.211428571429,4409.976,,4454.573574438257,4390.356925202004,64.21664923625303,44.34521486597566,19.87143437027737,66.0333555996014,4409.976,4667.699995933634,4152.252004066365,168.96928571428575
2025-09-14 05:30:00,4666.54,4692.36,4576.89,4604.49,278244.3205,4486.825714285714,4421.3915,,4477.637639909294,4406.218634446301,71.41900546299348,49.759972985379235,21.659032477614247,61.10960192247415,4421.3915,4692.680869553308,4150.102130446691,168.22857142857143
2025-09-15 05:30:00,4604.48,4670.28,4466.0,4523.74,412291.9687,4517.878571428571,4417.5470000000005,,4484.730310692479,4414.923920783612,69.80638990886746,53.76925637007688,16.037133538790577,60.89201682422022,4417.5470000000005,4680.1827500097015,4154.911249990299,162.7321428571428
2025-09-16 05:30:00,4523.74,4538.25,4424.0,4501.29,293307.1099,4545.192857142857,4417.276,4274.8346,4487.277955201329,4421.321408132973,65.95654706835558,56.20671450973262,9.749832558622956,59.000793021411596,4417.276,4679.535286034983,4155.016713965017,159.54071428571427
2025-09-17 05:30:00,4501.3,4616.77,4412.0,4590.53,476981.4561,4579.651428571428,4421.242,4290.7694,4503.162885170355,4433.855377900901,69.30750726945462,58.82687306167702,10.480634207777598,57.4803738317757,4421.242,4691.751636493397,4150.732363506603,159.3521428571428
2025-09-18 05:30:00,4590.54,4644.47,4553.7,4587.66,290660.377,4598.057142857143,4432.616,4306.3225999999995,4516.162441297993,4445.248312871205,70.91412842678801,61.24432413469923,9.669804292088784,68.44990524160214,4432.616,4711.320701933786,4153.911298066214,150.35571428571424
2025-09-19 05:30:00,4587.66,4620.72,4435.7,4468.59,331611.1482,4563.261428571428,4437.3605,4321.7266,4508.843604175225,4446.977326732596,61.866277442628416,61.36871479628507,0.4975626463433471,58.99841408117228,4437.3605,4715.071180459094,4159.649819540906,146.8592857142857
2025-09-20 05:30:00,4468.59,4508.71,4454.45,4480.42,130781.913,4536.674285714285,4441.789999999999,4341.571,4504.470741994421,4449.454561789441,55.01618020497972,60.098207878024,-5.08202767304428,61.873066788864705,4441.789999999999,4719.268871419448,4164.31112858055,144.07071428571427
2025-09-21 05:30:00,4480.41,4498.16,4443.0,4444.97,149349.8262,4513.885714285714,4448.313499999999,4362.5916,4495.316781687587,4449.12237202726,46.19440966032653,57.31744823448451,-11.123038574157981,57.92756769107739,4448.313499999999,4719.2495913787225,4177.377408621276,143.35285714285712
2025-09-22 05:30:00,4444.98,4455.76,4077.0,4199.08,708243.2348,4467.505714285714,4441.942499999999,4376.6384,4449.7418921971885,4430.600714840055,19.14117735713353,49.68219405901432,-30.541016701880793,45.21458327758003,4441.942499999999,4730.367352048064,4153.517647951934,162.9028571428571
2025-09-23 05:30:00,4199.09,4229.03,4114.39,4164.26,315227.9057,4419.358571428571,4427.6325,4385.5038,4405.821601089929,4410.871773000051,-5.050171910122117,38.73572086518704,-43.78589277530916,43.67117723134076,4427.6325,4741.550609863067,4113.714390136933,163.58357142857136
2025-09-24 05:30:00,4164.25,4206.9,4073.74,4152.81,353665.5671,4356.827142857143,4420.3955000000005,4396.32,4366.896739383786,4391.756086111158,-24.859346727372213,26.016707346675194,-50.8760540740474,41.26101767274735,4420.3955000000005,4753.054712343267,4087.736287656734,161.06142857142854
2025-09-25 05:30:00,4152.81,4161.04,3815.0,3874.36,930327.6951,4254.927142857143,4398.741,4400.1410000000005,4291.121856401664,4353.430450102924,-62.30859370125927,8.351647137088303,-70.66024083834758,27.403965111963387,4398.741,4809.559170504716,3987.9228294952836,175.61642857142851
2025-09-26 05:30:00,3874.35,4068.3,3867.65,4032.24,575711.0859,4192.591428571429,4386.696,4402.5796,4251.293878493716,4329.638564910115,-78.34468641639887,-8.98761957360913,-69.35706684278975,21.618440166302094,4386.696,4826.1479757199995,3947.2440242800008,168.68499999999997
2025-09-27 05:30:00,4032.24,4039.01,3972.98,4018.38,172693.2638,4126.585714285715,4372.3055,4402.7572,4215.460974110068,4306.582374916773,-91.12140080670542,-25.41437582022839,-65.70702498647704,22.207452510612725,4372.3055,4840.750725713407,3903.860274286594,161.6614285714286
2025-09-28 05:30:00,4018.39,4144.88,3966.0,4142.16,240331.8589,4083.327142857143,4364.095,4400.388,4204.183901170058,4294.402939737753,-90.21903856769495,-38.37530836972171,-51.843730197973244,31.17226887334151,4364.095,4843.044646820492,3885.1453531795087,166.19071428571436
2025-09-29 05:30:00,4142.16,4235.86,4082.25,4215.07,380728.6784,4085.6114285714284,4359.343999999999,4399.678000000001,4205.8586856054335,4288.526425683104,-82.66774007767071,-47.23379471131151,-35.433945366359204,37.349071683265684,4359.343999999999,4842.416643655611,3876.271356344388,162.57142857142864
2025-09-30 05:30:00,4215.07,4245.0,4092.1,4145.15,391126.6172,4082.8814285714284,4349.1355,4398.1166,4196.518887819982,4277.905949706578,-81.3870618865958,-54.06444814636838,-27.322613740227425,35.95019804011295,4349.1355,4841.637259568324,3856.633740431677,165.33214285714294
2025-10-01 05:30:00,4145.15,4355.46,4123.08,4348.03,507026.3822,4110.7699999999995,4343.596,4393.2668,4219.828289693831,4283.100323802388,-63.27203410855691,-55.90596533880609,-7.366068769750818,41.22051178080604,4343.596,4833.388057161962,3853.803942838037,167.30428571428575
2025-10-02 05:30:00,4348.03,4516.74,4332.73,4484.35,526411.1571,4197.911428571429,4332.2055,4387.9678,4260.523937433241,4298.007707224433,-37.48376979119166,-52.221526229283214,14.737756438091552,46.589325920594796,4332.2055,4795.803471953013,3868.6075280469863,173.96428571428575
2025-10-03 05:30:00,4484.35,4591.59,4428.0,4512.87,485684.0267,4266.572857142857,4324.522500000001,4387.2884,4299.346408597358,4313.9234326152155,-14.577024017857184,-44.69262578699801,30.115601769140824,51.55481895558863,4324.522500000001,4769.511168945035,3879.5338310549664,172.43357142857144
2025-10-04 05:30:00,4512.88,4517.93,4440.0,4487.15,199732.7088,4333.54,4318.6555,4388.242,4328.2392688131495,4326.755030199273,1.4842386138761867,-35.457252906823165,36.94149152069935,50.23402997531035,4318.6555,4751.017024529743,3886.2939754702566,174.12428571428572
2025-10-05 05:30:00,4487.16,4618.17,4467.05,4514.32,506587.9614,4386.705714285714,4318.1845,4390.0886,4356.867073611127,4340.648731665993,16.218341945133943,-25.122133936431744,41.34047588156569,52.42555453737836,4318.1845,4749.624884390657,3886.7441156093437,180.97857142857146
2025-10-06 05:30:00,4514.32,4735.93,4488.25,4684.01,456200.6528,4453.697142857142,4327.3205,4394.3222,4407.196754594031,4366.082899690735,41.11385490329576,-11.874936168486244,52.988791071782,67.91564760560675,4327.3205,4782.188940782607,3872.452059217393,171.61571428571432
2025-10-07 05:30:00,4684.02,4755.0,4430.43,4447.7,640685.9319,4496.918571428571,4320.179,4397.0164,4413.4280231180255,4372.128610824754,41.299412293271416,-1.2400664761347109,42.53947876940613,59.114646977862954,4320.179,4761.943912518674,3878.4140874813265,186.61071428571432
2025-10-08 05:30:00,4447.7,4558.0,4410.08,4525.72,399904.3287,4522.302857142857,4317.082,4406.019,4430.703711869099,4383.505750763661,47.19796110543757,8.447539040179745,38.75042206525782,61.49941718113023,4317.082,4751.763085593371,3882.4009144066295,187.66500000000005
2025-10-09 05:30:00,4525.72,4531.52,4265.06,4368.09,515978.1829,4505.694285714286,4312.057,4406.6576000000005,4421.070833120007,4382.363843299686,38.706989820320814,14.49942919620796,24.207560624112855,66.45097660284817,4312.057,4741.6574138045635,3882.456586195436,181.98071428571436
2025-10-10 05:30:00,4368.09,4393.63,3435.0,3829.72,1493971.0244,4408.101428571428,4279.522,4398.746,4330.093781870774,4341.427262314524,-11.333480443749977,9.332847268216373,-20.66632771196635,44.61697942693105,4279.522,4751.867949517155,3807.1760504828458,236.12214285714293
2025-10-11 05:30:00,3829.72,3878.3,3643.33,3746.79,789885.6582,4302.335714285714,4244.613,4377.0404,4240.354738506039,4297.380057698634,-57.02531919259491,-3.938786023945884,-53.08653316864903,43.03676089776789,4244.613,4766.115562666155,3723.1104373338458,248.18928571428577
2025-10-12 05:30:00,3746.8,4197.7,3694.74,4152.29,811308.152,4250.617142857142,4242.2735,4364.5181999999995,4226.806317197418,4286.632646017254,-59.82632881983591,-15.116294583123889,-44.71003423671202,50.22693770750351,4242.2735,4765.054363954335,3719.4926360456657,271.3378571428572
2025-10-13 05:30:00,4152.29,4292.0,4042.29,4240.85,622813.9247,4187.308571428571,4246.103,4353.7321999999995,4228.966883782431,4283.241338904865,-54.27445512243412,-22.947926690985938,-31.326528431448182,50.57351593297562,4246.103,4767.5981822798085,3724.6078177201916,278.202142857143
2025-10-14 05:30:00,4240.86,4263.38,3888.74,4125.02,962996.7658,4141.211428571429,4244.7135,4348.709,4212.975055508211,4271.521239726727,-58.54618421851592,-30.067578196491937,-28.478606022023982,49.56114151169637,4244.7135,4767.402038485596,3722.0249615144035,294.0407142857144
2025-10-15 05:30:00,4125.01,4217.6,3926.74,3985.61,626081.6966,4064.052857142857,4250.276,4336.4086,4177.995816199255,4250.342629376599,-72.34681317734339,-38.52342519266223,-33.82338798468116,41.873918151732326,4250.276,4758.538218871942,3742.013781128058,298.21785714285727
2025-10-16 05:30:00,3985.61,4086.49,3826.04,3894.51,643804.6163,3996.3985714285714,4243.3895,4324.1646,4134.382613707063,4223.984656830184,-89.6020431231209,-48.739148778753965,-40.86289434436693,36.50103443856534,4243.3895,4767.573289924869,3719.205710075132,303.67785714285725
2025-10-17 05:30:00,3894.5,3950.45,3674.5,3831.57,830127.0885,3996.662857142857,4234.049,4310.5718,4087.7960577521303,4194.916904472392,-107.12084672026185,-60.415488367055545,-46.70535835320631,34.649735487882936,4234.049,4781.266303777651,3686.831696222349,311.70357142857154
2025-10-18 05:30:00,3831.58,3927.73,3819.07,3889.21,250710.6121,4017.0085714285715,4221.4015,4301.1524,4057.244356559495,4172.271948585549,-115.02759202605375,-71.33790909885519,-43.68968292719856,36.718937408378146,4221.4015,4788.87853053075,3653.9244694692497,313.8985714285715
2025-10-19 05:30:00,3889.2,4030.94,3827.04,3982.58,408538.2545,3992.764285714286,4209.777,4293.33,4045.757532473419,4158.220693134767,-112.46316066134841,-79.56295941135383,-32.90020124999458,38.526733698701086,4209.777,4787.2372099429585,3632.316790057041,317.66857142857145
2025-10-20 05:30:00,3982.58,4085.3,3908.73,3979.22,511382.3301,3955.388571428571,4201.4805,4285.0778,4035.5209890159695,4144.961382532192,-109.44039351622268,-85.5384462323276,-23.901947283895083,33.61692631696398,4201.4805,4787.553899336184,3615.407100663815,312.5892857142858
2025-10-21 05:30:00,3979.22,4110.0,3840.24,3873.05,590594.1382,3919.3928571428573,4177.7315,4276.2488,4010.525452244282,4124.819798640919,-114.29434639663668,-91.28962626518943,-23.004720131447257,35.78183221745522,4177.7315,4777.143348056512,3578.3196519434878,308.6742857142858
2025-10-22 05:30:00,3873.04,3889.27,3710.0,3805.53,593130.0905,3893.667142857143,4143.7905,4265.8294,3978.9876903605464,4101.168702445295,-122.18101208474855,-97.46790342910126,-24.71310865564729,32.087766685071614,4143.7905,4746.962536119745,3540.6184638802556,310.9135714285715
2025-10-23 05:30:00,3805.53,3934.86,3796.54,3856.8,477231.0181,3888.2799999999997,4110.986999999999,4253.9562,3960.1895841512314,4083.067317078977,-122.87773292774546,-102.5498693288301,-20.327863598915357,36.57305524771924,4110.986999999999,4700.8577935275625,3521.116206472436,301.7607142857144
2025-10-24 05:30:00,3856.8,4026.39,3845.86,3934.88,425926.9383,3903.0385714285717,4083.3735,4246.7028,3956.2958019741186,4072.0904787768304,-115.79467680271182,-105.19883082360644,-10.595845979105377,53.64208134766709,4083.3735,4650.362935018062,3516.384064981939,246.18214285714294
2025-10-25 05:30:00,3934.88,3969.22,3912.4,3953.82,138526.3338,3912.2685714285717,4055.3485,4239.6302000000005,3955.914909362716,4063.329702571139,-107.4147932084229,-105.64202330056975,-1.77276990785316,57.50277236190739,4055.3485,4586.955211227482,3523.741788772518,233.45714285714288
2025-10-26 05:30:00,3953.81,4178.78,3919.03,4158.46,344698.0918,3937.394285714286,4029.071,4237.3366,3987.0756925376827,4070.376391269573,-83.3006987318904,-101.17375838683388,17.873059654943475,50.26170016032846,4029.071,4474.866235737563,3583.275764262437,216.085
2025-10-27 05:30:00,4158.46,4253.72,4095.0,4120.15,487131.2291,3957.527142857143,4012.6935,4233.6158,4007.5486629165007,4074.0633252496045,-66.51466233310384,-94.24193917608788,27.72727684298404,44.652572258944836,4012.6935,4415.751366409688,3609.6356335903115,209.58571428571432
2025-10-28 05:30:00,4120.16,4175.55,3931.33,3979.2,472965.8377,3972.691428571429,3985.3675000000003,4227.0724,4003.187330160116,4067.036412268152,-63.84908210803633,-88.16336776247758,24.31428565444125,43.68033284215998,3985.3675000000003,4308.071772890983,3662.6632271090175,200.27
2025-10-29 05:30:00,3979.19,4036.66,3840.37,3902.99,486452.3127,3986.6142857142854,3962.1125,4218.9304,3987.772356289329,4054.884826174215,-67.1124698848862,-83.9531881869593,16.8407183020731,46.2118294360385,3962.1125,4231.282517402409,3692.9424825975916,193.51499999999996
2025-10-30 05:30:00,3903.0,3948.74,3680.0,3805.09,531455.9923,3979.227142857143,3960.8810000000003,4208.0458,3959.667378398663,4036.381505716866,-76.71412731820283,-82.50537601320801,5.79124869500518,45.92545338558279,3960.8810000000003,4232.812619260571,3688.949380739429,194.10714285714283
2025-10-31 05:30:00,3804.95,3906.09,3796.36,3847.99,478636.2995,3966.8142857142857,3965.941,4195.8292,3942.4862432604073,4022.4265793674685,-79.94033610706128,-81.99236803197866,2.0520319249173724,50.76211870857544,3965.941,4224.538299607329,3707.343700392671,182.2342857142857
2025-11-01 05:30:00,3848.0,3909.39,3831.0,3873.77,152998.1626,3955.378571428572,3952.0150000000003,4179.0614000000005,3931.914513528037,4011.4149808958045,-79.50046736776767,-81.49398789913647,1.9935205313688016,49.26152668834896,3952.0150000000003,4198.051176158993,3705.978823841007,180.07214285714284
2025-11-02 05:30:00,3873.78,3918.23,3839.12,3906.58,216083.1542,3919.3957142857143,3935.3015,4163.8624,3928.016896062185,4003.649426755375,-75.63253069318989,-80.32169645794716,4.689165764757263,46.14150521912189,3935.3015,4140.798284584889,3729.8047154151113,171.1585714285714
2025-11-03 05:30:00,3906.58,3914.29,3558.82,3603.83,877187.3852,3845.6357142857146,3909.2420000000006,4143.8492,3878.1419889756953,3974.033172921643,-95.89118394594789,-83.4355939555473,-12.455589990400583,35.384627364257184,3909.2420000000006,4143.599219699446,3674.8847803005556,183.93714285714282
2025-11-04 05:30:00,3603.84,3654.54,3057.0,3287.05,1568004.2379,3746.7571428571428,3874.314,4119.1154,3787.204759902512,3923.1455304830033,-135.94077058049152,-93.93662928053615,-42.004141299955364,30.39924005244707,3874.314,4234.950050765268,3513.677949234732,207.34999999999994
2025-11-05 05:30:00,3287.05,3480.46,3166.66,3424.29,809591.5132,3678.371428571429,3850.803,4097.5754,3731.37171991751,3886.193268965744,-154.82154904823437,-106.1136132340758,-48.707935814158574,37.816382880809925,3850.803,4263.454399972104,3438.151600027896,216.95928571428567
2025-11-06 05:30:00,3424.29,3456.46,3245.45,3315.14,566363.7003,3608.378571428572,3824.9815000000003,4072.0675999999994,3667.3360706994313,3843.8930268201334,-176.55695612070213,-120.20228181140106,-56.35467430930106,33.30724094573603,3824.9815000000003,4302.268909618135,3347.694090381866,222.15142857142854
2025-11-07 05:30:00,3315.14,3473.0,3194.2,3436.05,683417.3854,3549.5299999999997,3802.3235,4049.0354,3631.753598284134,3813.6824322408643,-181.92883395673016,-132.54759224046688,-49.381241716263276,35.02254889597482,3802.3235,4308.899259649234,3295.7477403507655,229.17071428571427
2025-11-08 05:30:00,3436.04,3488.0,3355.58,3401.51,291532.2881,3482.0642857142852,3773.2699999999995,4027.6938,3596.3315062404213,3783.1511409637633,-186.819634723342,-143.4020007370419,-43.4176339863001,33.57071040592075,3773.2699999999995,4302.463465767023,3244.0765342329755,234.5707142857143
2025-11-09 05:30:00,3401.51,3623.25,3358.66,3583.46,464098.052,3435.904285714286,3753.482,4009.7546,3594.3512745111257,3768.359204596077,-174.0079300849511,-149.52318660662374,-24.484743478327374,32.661713444861235,3753.482,4279.839558023449,3227.1244419765508,234.91642857142864
